izip_2016,presvote16post_2016,ft_black_2016,ft_white_2016,ft_hisp_2016,ft_asian_2016,ft_muslim_2016,ft_jew_2016,ft_christ_2016,ft_fem_2016,ft_immig_2016,ft_blm_2016,ft_wallst_2016,ft_gays_2016,ft_unions_2016,ft_police_2016,ft_altright_2016,accurately_counted2_2016,alcohol_2016,smoke100_2016,pid7_2016,ideo5_2016,pew_religimp_2016,starttime_2016,endtime_2016
34293,Donald Trump,46,81,77,81,21,90,90,13,81,1,52,41,31,97,26,Very confident,No,Yes,Not very strong Democrat,Conservative,Very important,21dec2016 17:26:21,21dec2016 17:43:15
20832,Hillary Clinton,100,90,91,90,90,99,90,100,90,60,40,90,80,70,1,Somewhat confident,Yes,No,Strong Democrat,Liberal,Not too important,09dec2016 13:04:42,09dec2016 13:27:33
2180,Other,40,49,40,35,2,74,40,25,20,10,20,40,40,55,5,Somewhat confident,Yes,Yes,Lean Republican,Very conservative,Somewhat important,04dec2016 18:47:14,04dec2016 19:13:53
92843,Hillary Clinton,91,80,95,90,91,92,51,94,90,76,50,91,75,81,0,Not at all confident,Yes,Yes,Strong Democrat,Moderate,Not too important,18dec2016 23:16:53,18dec2016 23:37:06
65806,Hillary Clinton,53,2,75,52,36,50,1,53,51,66,2,59,28,19,1,Not too confident,Yes,Yes,Lean Democrat,Very liberal,Not at all important,15dec2016 09:29:45,15dec2016 09:57:23
17406,Hillary Clinton,60,97,52,77,58,57,36,91,54,13,23,95,27,67,2,Somewhat confident,No,No,Not very strong Democrat,Very liberal,Not at all important,04dec2016 05:34:49,04dec2016 06:20:17
65559,Hillary Clinton,40,85,51,80,45,83,69,81,6,2,3,53,70,52,43,Not at all confident,Yes,No,Not very strong Democrat,Moderate,Not too important,09dec2016 10:50:24,11dec2016 17:27:25
78114,Donald Trump,100,100,100,100,100,100,100,0,100,2,50,100,1,100,100,Very confident,No,No,Lean Republican,Moderate,Somewhat important,10dec2016 17:38:12,10dec2016 18:19:08
95688,Donald Trump,77,79,78,79,51,77,78,24,74,0,78,78,12,99,48,Not too confident,No,No,Not very strong Republican,Conservative,Not too important,15dec2016 12:57:28,15dec2016 13:21:02
48642,Donald Trump,50,50,50,50,50,50,50,40,50,0,50,50,0,100,50,Very confident,Yes,Yes,Strong Republican,Conservative,Very important,08dec2016 07:29:42,08dec2016 07:53:53
73132,Donald Trump,50,50,50,50,19,51,100,9,10,3,50,50,6,100,85,Somewhat confident,No,Yes,Strong Republican,Conservative,Very important,09dec2016 18:57:39,09dec2016 19:24:43
18020,Hillary Clinton,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,Very confident,No,No,Lean Democrat,Moderate,Very important,05dec2016 07:43:37,05dec2016 07:59:38
77078,Hillary Clinton,60,52,62,63,59,59,70,60,64,79,53,49,57,51,50,Somewhat confident,No,Yes,Strong Democrat,Moderate,Very important,04dec2016 18:11:06,04dec2016 18:38:43
29464,Donald Trump,55,64,77,64,50,76,88,15,52,11,78,17,19,96,47,Somewhat confident,No,No,Not very strong Republican,Conservative,Very important,03dec2016 19:10:49,03dec2016 19:28:29
91902,Hillary Clinton,80,70,45,90,90,100,51,100,41,50,1,100,51,100,0,Not too confident,No,No,Not very strong Democrat,Moderate,Not at all important,09dec2016 15:02:00,09dec2016 15:21:08
53149,Donald Trump,81,75,88,69,21,94,95,18,7,6,79,72,9,96,59,Somewhat confident,No,Yes,Lean Republican,Conservative,Very important,03dec2016 18:57:46,03dec2016 19:19:50
27101,Hillary Clinton,90,80,51,90,50,80,90,50,50,90,10,50,90,10,4,Not too confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,04dec2016 16:09:53,04dec2016 16:42:14
76126,Hillary Clinton,67,61,75,71,62,69,75,72,69,37,38,70,55,63,2,Somewhat confident,Yes,No,Lean Democrat,Moderate,Somewhat important,05dec2016 18:11:50,05dec2016 18:30:57
32779,Hillary Clinton,97,98,98,96,88,90,55,90,86,66,14,84,75,33,1,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Very important,03dec2016 16:22:30,03dec2016 16:45:40
11209,Donald Trump,51,48,48,47,52,51,55,66,56,54,60,56,56,51,54,Somewhat confident,Yes,Yes,Not very strong Democrat,Moderate,Somewhat important,06dec2016 07:36:22,06dec2016 07:44:27
11719,Donald Trump,75,72,53,51,49,55,50,6,53,19,16,52,27,100,57,Very confident,Yes,No,Strong Republican,Conservative,Not too important,07dec2016 10:49:54,07dec2016 11:16:53
20121,Donald Trump,46,100,65,80,40,75,100,31,46,20,35,50,40,70,90,Very confident,No,Yes,Strong Republican,Moderate,Not too important,15dec2016 06:06:19,15dec2016 06:25:21
95747,Hillary Clinton,92,80,88,92,39,92,85,50,80,7,19,82,21,90,2,Somewhat confident,Yes,No,Not very strong Republican,Moderate,Not too important,07dec2016 19:04:50,07dec2016 20:07:16
24701,Hillary Clinton,78,63,9,49,6,69,75,11,4,6,4,6,28,3,31,Very confident,Yes,No,Strong Democrat,Conservative,Very important,08dec2016 05:05:30,08dec2016 05:51:49
62208,Hillary Clinton,57,55,69,60,62,58,48,74,69,48,6,74,81,72,10,Somewhat confident,Yes,No,Strong Democrat,Liberal,Not too important,09dec2016 12:15:52,09dec2016 12:39:30
60586,Donald Trump,77,74,73,74,73,75,74,56,63,27,48,73,48,75,52,Somewhat confident,Yes,No,Independent,Conservative,Somewhat important,09dec2016 12:52:32,09dec2016 13:06:23
80218,Hillary Clinton,100,75,75,75,75,75,56,60,85,75,0,75,85,75,0,Not too confident,Yes,Yes,Lean Democrat,Very liberal,Not at all important,18dec2016 19:47:12,18dec2016 20:18:08
13790,Hillary Clinton,81,78,83,81,72,75,50,67,71,47,30,72,86,77,6,Not too confident,Yes,Yes,Lean Democrat,Liberal,Not too important,11dec2016 07:44:04,11dec2016 08:02:32
75156,Hillary Clinton,88,90,91,93,86,97,91,88,84,78,81,98,84,87,52,Somewhat confident,Yes,No,Strong Democrat,Liberal,Very important,04dec2016 10:51:00,04dec2016 16:14:57
77029,Donald Trump,41,91,90,77,32,95,100,10,86,24,46,52,66,100,83,Very confident,Yes,No,Not very strong Democrat,Moderate,Somewhat important,12dec2016 15:49:05,12dec2016 16:28:29
80222,Hillary Clinton,99,80,96,99,73,97,98,100,87,97,50,98,77,46,8,Not at all confident,Yes,No,Not very strong Democrat,Moderate,Not too important,09dec2016 17:33:08,09dec2016 17:58:51
1604,Donald Trump,50,51,50,51,20,51,51,11,50,51,1,20,21,81,21,Somewhat confident,No,Yes,Strong Republican,Moderate,Not too important,08dec2016 18:22:22,08dec2016 19:33:02
14094,Gary Johnson,80,91,79,89,41,100,100,11,76,31,9,75,95,94,11,Very confident,Yes,Yes,Independent,Moderate,Very important,09dec2016 14:01:05,09dec2016 14:28:40
10463,Hillary Clinton,38,95,72,70,30,5,78,10,31,5,22,70,88,46,48,Very confident,No,No,Not very strong Republican,Moderate,Not at all important,04dec2016 08:11:33,04dec2016 08:24:19
2911,Hillary Clinton,90,70,90,90,85,96,60,90,94,90,10,94,90,80,0,Not too confident,Yes,Yes,Lean Democrat,Very liberal,Somewhat important,03dec2016 05:31:50,03dec2016 05:54:32
33041,Hillary Clinton,76,75,46,77,83,100,31,58,98,90,31,79,86,59,5,Somewhat confident,Yes,Yes,Lean Democrat,Moderate,Somewhat important,09dec2016 20:18:05,09dec2016 20:52:46
75791,Donald Trump,97,95,94,95,93,94,97,22,93,17,50,96,28,96,27,Very confident,Yes,No,Not very strong Republican,Very conservative,Very important,16dec2016 15:18:05,16dec2016 15:35:57
76247,Hillary Clinton,68,60,90,80,50,84,8,47,70,41,16,95,51,52,5,Not too confident,Yes,No,Strong Democrat,Liberal,Not at all important,09dec2016 14:29:32,09dec2016 14:51:37
45304,Donald Trump,90,91,89,89,55,90,95,49,41,19,46,89,25,99,0,Very confident,No,No,Lean Republican,Moderate,Very important,09dec2016 23:43:37,10dec2016 00:08:11
76933,Donald Trump,80,81,80,81,40,80,100,20,51,2,50,80,2,90,81,Very confident,Yes,No,Lean Republican,Very conservative,Very important,13dec2016 16:40:33,13dec2016 17:08:20
66112,Donald Trump,100,93,74,89,26,80,82,99,6,98,11,100,19,69,4,Very confident,Yes,No,Independent,Moderate,Very important,23dec2016 18:44:45,23dec2016 19:34:42
32857,Hillary Clinton,54,55,55,59,59,59,43,52,66,49,32,59,52,91,13,Very confident,Yes,Yes,Lean Democrat,Moderate,Not at all important,21dec2016 15:24:41,21dec2016 16:19:06
17225,Hillary Clinton,55,70,60,51,56,65,39,29,50,30,6,75,80,51,5,Very confident,Yes,Yes,Not very strong Democrat,Liberal,Not at all important,09dec2016 09:30:00,09dec2016 09:57:09
91773,Hillary Clinton,91,94,100,100,97,98,91,97,87,92,48,99,18,76,1,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Not at all important,08dec2016 14:20:59,08dec2016 14:28:30
7052,Hillary Clinton,100,40,100,100,100,100,45,100,100,90,0,100,100,80,0,Somewhat confident,Yes,No,Strong Democrat,Liberal,Not too important,04dec2016 06:31:47,04dec2016 06:51:42
78613,Hillary Clinton,90,90,91,91,60,81,70,91,70,41,31,95,71,98,0,Somewhat confident,Yes,No,Strong Democrat,Liberal,Somewhat important,05dec2016 15:58:15,05dec2016 16:21:23
92831,Hillary Clinton,68,50,74,98,50,50,50,72,94,50,10,50,66,49,4,Very confident,No,No,Strong Democrat,Liberal,Not too important,04dec2016 17:07:43,04dec2016 20:19:58
90638,Gary Johnson,76,81,81,90,52,90,78,31,76,1,50,78,3,78,20,Very confident,No,No,Lean Republican,Very conservative,Somewhat important,05dec2016 18:00:11,05dec2016 18:11:32
2451,Hillary Clinton,94,86,91,86,89,97,81,100,92,86,16,100,78,81,0,Somewhat confident,No,Yes,Strong Democrat,Liberal,Somewhat important,08dec2016 10:18:27,08dec2016 10:34:33
60622,Hillary Clinton,28,31,55,53,66,37,29,47,47,50,78,63,40,46,61,Not too confident,Yes,No,Strong Democrat,Very liberal,Not at all important,02dec2016 15:11:04,02dec2016 15:26:43
18036,Gary Johnson,90,90,90,89,90,90,90,31,90,30,22,90,80,86,51,Somewhat confident,Yes,No,Strong Democrat,Moderate,Somewhat important,13dec2016 00:16:22,13dec2016 00:36:57
17532,Hillary Clinton,81,54,82,90,84,82,6,88,87,14,7,89,5,17,5,Somewhat confident,No,No,Independent,Moderate,Not at all important,04dec2016 03:33:05,04dec2016 18:31:40
2043,Hillary Clinton,100,40,100,100,100,100,40,100,97,100,8,100,40,59,0,Not too confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,05dec2016 06:50:28,05dec2016 08:01:26
20901,Hillary Clinton,79,81,80,78,80,92,74,76,82,78,5,76,73,55,5,Not too confident,Yes,No,Not very strong Democrat,Liberal,Very important,09dec2016 19:30:54,09dec2016 19:48:48
59802,Other,82,0,51,55,47,69,0,64,58,49,0,98,90,0,0,Very confident,No,Yes,Strong Democrat,Liberal,Not at all important,03dec2016 19:11:23,03dec2016 19:26:40
10009,Hillary Clinton,91,21,99,71,100,100,30,90,80,89,81,99,81,91,0,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,19dec2016 14:43:05,19dec2016 15:12:52
94541,Hillary Clinton,100,50,100,100,65,100,10,100,75,100,5,100,90,75,0,Somewhat confident,Yes,No,Lean Democrat,Very liberal,Not at all important,03dec2016 16:43:26,03dec2016 17:07:26
44131,Hillary Clinton,80,78,79,80,80,50,41,80,72,65,1,81,64,49,0,Not at all confident,No,Yes,Strong Democrat,Liberal,Not at all important,04dec2016 15:28:41,04dec2016 15:43:50
1075,Hillary Clinton,100,75,100,100,100,100,97,100,100,100,64,100,91,97,0,Very confident,Yes,No,Lean Democrat,Moderate,Not too important,04dec2016 03:32:15,04dec2016 04:11:56
48237,Donald Trump,66,70,69,80,31,81,70,50,46,31,11,52,31,90,11,Very confident,Yes,Yes,Lean Democrat,Moderate,Very important,09dec2016 12:00:11,09dec2016 12:14:51
43204,Hillary Clinton,77,72,69,50,1,45,45,51,54,13,1,100,1,32,2,Very confident,No,No,Not very strong Democrat,Liberal,Not too important,05dec2016 11:42:59,05dec2016 11:55:30
60565,Hillary Clinton,50,50,50,50,50,50,50,27,46,6,8,77,50,76,7,Somewhat confident,Yes,Yes,Independent,Moderate,Not at all important,08dec2016 05:30:32,08dec2016 06:01:36
84115,Jill Stein,94,94,92,94,12,12,3,74,92,52,10,88,100,35,9,Not too confident,Yes,No,Not very strong Democrat,Very liberal,Not at all important,15dec2016 11:36:40,15dec2016 11:59:39
61265,Hillary Clinton,83,83,74,73,77,80,100,51,53,53,61,81,85,50,8,Not too confident,No,No,Strong Democrat,Liberal,Very important,03dec2016 17:09:36,03dec2016 17:31:20
80134,Hillary Clinton,75,25,60,75,25,50,25,75,70,25,0,50,75,85,0,Not at all confident,Yes,No,Lean Democrat,Moderate,Not at all important,05dec2016 21:03:12,05dec2016 21:20:07
60050,Hillary Clinton,81,77,67,75,59,90,50,92,40,50,11,99,91,89,20,Not too confident,Yes,Yes,Strong Democrat,Very liberal,Not too important,09dec2016 05:35:46,09dec2016 05:49:08
77083,Hillary Clinton,49,24,18,13,23,85,100,89,32,46,47,4,50,26,3,Very confident,Yes,No,Strong Democrat,Moderate,Very important,04dec2016 22:02:44,04dec2016 22:42:58
94952,Jill Stein,95,56,95,96,90,90,10,94,97,99,0,92,95,1,0,Not too confident,Yes,No,Independent,Very liberal,Not at all important,12dec2016 08:30:36,12dec2016 08:46:38
53144,Hillary Clinton,100,100,100,100,100,100,26,100,56,87,8,96,81,91,0,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Not at all important,25dec2016 10:51:53,25dec2016 11:06:13
17044,Donald Trump,72,72,73,84,49,72,72,47,42,2,47,72,47,77,81,Somewhat confident,Yes,No,Lean Republican,Conservative,Somewhat important,08dec2016 10:08:28,08dec2016 10:29:38
7631,Jill Stein,50,50,65,50,50,50,50,55,70,60,25,50,65,10,0,Not too confident,Yes,No,Lean Democrat,Very liberal,Not at all important,04dec2016 18:35:36,04dec2016 18:55:23
10031,Hillary Clinton,100,77,98,99,67,99,80,98,98,99,71,99,100,78,1,Somewhat confident,No,No,Strong Democrat,Moderate,Somewhat important,12dec2016 19:23:07,12dec2016 19:45:08
15120,Hillary Clinton,80,63,68,81,69,78,81,84,93,80,89,83,60,78,72,Not too confident,No,No,Strong Democrat,Liberal,Somewhat important,04dec2016 08:25:30,04dec2016 09:46:07
38464,Hillary Clinton,51,50,50,50,51,50,19,80,51,51,0,51,86,30,0,Very confident,No,Yes,Strong Democrat,Very liberal,Not at all important,18dec2016 15:36:09,18dec2016 16:53:03
43623,Donald Trump,53,31,16,77,55,67,33,9,52,78,10,71,53,25,35,Very confident,No,No,Strong Republican,Conservative,Very important,08dec2016 18:35:12,08dec2016 19:00:25
48185,Donald Trump,54,69,51,49,12,69,96,30,43,3,22,44,15,75,22,Very confident,No,Yes,Not very strong Republican,Conservative,Very important,04dec2016 08:32:09,04dec2016 11:31:25
80033,Hillary Clinton,86,77,84,84,80,94,58,91,84,79,3,100,59,79,1,Not too confident,No,Yes,Lean Democrat,Moderate,Not at all important,15dec2016 14:42:01,16dec2016 09:36:48
2878,Hillary Clinton,98,36,98,99,98,100,68,89,100,97,2,100,100,80,4,Somewhat confident,Yes,No,Independent,Very liberal,Somewhat important,09dec2016 00:04:45,09dec2016 00:36:00
21804,Donald Trump,100,100,100,100,100,100,100,50,89,69,47,100,9,99,71,Somewhat confident,Yes,No,Not very strong Republican,Moderate,Very important,21dec2016 11:25:37,21dec2016 13:11:09
57435,Hillary Clinton,92,81,91,90,87,91,97,88,94,65,75,90,76,89,9,Not too confident,Yes,No,Not very strong Democrat,Moderate,Very important,04dec2016 15:50:09,04dec2016 16:10:38
11365,Hillary Clinton,50,53,51,20,52,37,41,53,51,52,3,50,88,51,0,Somewhat confident,No,No,Not very strong Democrat,Moderate,Not too important,05dec2016 12:24:32,05dec2016 12:35:13
35803,Donald Trump,82,93,95,83,27,91,94,13,94,2,85,68,22,95,52,Somewhat confident,No,No,Strong Republican,Conservative,Somewhat important,15dec2016 12:26:21,15dec2016 12:47:15
78735,Hillary Clinton,82,92,88,95,51,61,50,91,63,68,0,85,85,60,1,Not at all confident,Yes,No,Lean Democrat,Liberal,Not at all important,04dec2016 20:29:29,04dec2016 20:51:44
98053,Hillary Clinton,79,90,95,78,52,94,43,64,98,31,53,69,78,100,1,Somewhat confident,Yes,No,Strong Democrat,Moderate,Not too important,09dec2016 12:40:24,09dec2016 13:26:03
32751,Donald Trump,69,76,72,69,41,75,84,3,30,2,68,63,22,76,14,Somewhat confident,Yes,No,Strong Republican,Conservative,Somewhat important,05dec2016 06:24:04,05dec2016 06:41:42
60544,Did not vote for President,69,75,53,76,40,68,79,59,55,30,41,50,2,84,72,Very confident,Yes,No,Lean Republican,Conservative,Very important,10dec2016 18:39:22,10dec2016 19:06:18
92583,Donald Trump,56,91,74,97,2,70,100,35,80,0,60,30,9,99,0,Very confident,Yes,No,Strong Republican,Very conservative,Very important,04dec2016 15:15:31,04dec2016 15:36:47
95355,Hillary Clinton,100,100,100,89,97,100,90,91,100,82,61,100,47,100,1,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Somewhat important,09dec2016 11:57:40,09dec2016 12:10:57
11722,Hillary Clinton,90,90,90,90,90,90,90,80,90,55,2,87,100,55,4,Not at all confident,No,No,Independent,Moderate,Somewhat important,04dec2016 06:20:42,04dec2016 06:41:04
60657,Donald Trump,50,79,30,59,2,74,94,21,5,1,19,21,25,70,50,Somewhat confident,No,No,Strong Republican,Conservative,Very important,08dec2016 19:45:17,08dec2016 20:25:45
1876,Hillary Clinton,59,63,61,59,53,59,52,72,52,48,34,73,68,63,23,Very confident,Yes,No,Lean Democrat,Moderate,Somewhat important,03dec2016 19:24:24,03dec2016 19:36:35
25705,Hillary Clinton,76,55,70,66,50,66,49,86,56,70,6,60,71,46,0,Somewhat confident,No,No,Strong Democrat,Moderate,Not at all important,10dec2016 08:59:52,10dec2016 09:34:52
48433,Hillary Clinton,76,70,71,71,72,73,38,72,64,63,3,79,81,72,5,Somewhat confident,No,No,Lean Democrat,Moderate,Not at all important,09dec2016 15:11:51,09dec2016 15:27:02
80634,Hillary Clinton,50,41,70,50,21,51,51,65,51,75,3,71,70,31,2,Somewhat confident,Yes,No,Strong Democrat,Liberal,Not too important,11dec2016 08:12:27,11dec2016 08:45:47
45014,Hillary Clinton,89,90,91,93,91,93,11,70,89,20,2,51,100,59,2,Very confident,Yes,Yes,Lean Democrat,Moderate,Not too important,03dec2016 05:52:47,03dec2016 06:25:29
8558,Hillary Clinton,56,40,52,53,51,53,40,91,56,50,45,53,96,47,0,Somewhat confident,No,No,Strong Democrat,Liberal,Not too important,09dec2016 18:40:57,09dec2016 18:56:46
85248,Jill Stein,49,51,50,69,28,70,10,59,50,49,48,51,40,50,39,Somewhat confident,No,Yes,Independent,Moderate,Not at all important,09dec2016 18:07:43,09dec2016 18:28:04
94619,Jill Stein,80,90,40,100,1,99,52,81,22,0,41,100,91,90,0,Somewhat confident,No,Yes,Strong Democrat,Moderate,Not at all important,09dec2016 15:53:16,09dec2016 16:31:35
22310,Donald Trump,51,100,60,77,2,78,100,10,50,4,69,82,6,100,84,Somewhat confident,Yes,Yes,Strong Republican,Very conservative,Very important,11dec2016 13:31:58,11dec2016 13:56:39
2114,Hillary Clinton,81,75,81,81,76,81,60,85,80,75,15,81,91,90,0,Not at all confident,No,No,Lean Democrat,Liberal,Somewhat important,09dec2016 17:26:33,09dec2016 17:53:53
32765,Hillary Clinton,84,94,90,93,40,93,93,91,71,25,12,93,68,99,1,Very confident,Yes,No,Not very strong Republican,Moderate,Somewhat important,06dec2016 20:36:42,06dec2016 21:03:23
91702,Gary Johnson,79,91,91,90,1,1,2,50,50,4,3,50,1,50,1,Very confident,No,No,Not very strong Democrat,Moderate,Not too important,07dec2016 08:30:35,08dec2016 00:17:31
19102,Hillary Clinton,100,100,100,100,100,100,89,100,100,100,49,100,86,74,3,Not too confident,Yes,No,Strong Democrat,Liberal,Not at all important,09dec2016 12:02:59,09dec2016 12:46:46
35213,Donald Trump,52,88,53,53,1,76,99,11,19,1,1,29,30,98,28,Somewhat confident,Yes,Yes,Lean Republican,Moderate,Very important,09dec2016 14:05:35,09dec2016 14:24:38
92201,Hillary Clinton,77,80,86,81,80,77,50,46,80,80,49,80,61,80,3,Very confident,Yes,Yes,Strong Democrat,Moderate,Very important,09dec2016 11:54:13,09dec2016 16:25:20
95327,Hillary Clinton,70,70,70,74,67,75,40,73,39,46,56,62,75,77,30,Not too confident,Yes,No,Strong Democrat,Moderate,Somewhat important,15dec2016 17:21:41,15dec2016 18:02:49
95618,Hillary Clinton,50,50,50,50,50,50,50,50,50,50,0,50,90,50,0,Very confident,Yes,No,Not very strong Democrat,Moderate,Somewhat important,09dec2016 14:49:59,09dec2016 15:09:51
90025,Donald Trump,50,50,50,50,1,50,50,20,30,1,40,50,15,90,50,Very confident,Yes,Yes,Not very strong Republican,Conservative,Not at all important,03dec2016 23:34:05,04dec2016 00:00:05
33901,Hillary Clinton,100,80,100,100,91,100,80,90,100,90,25,100,80,80,0,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,13dec2016 21:13:23,13dec2016 21:32:04
54016,Hillary Clinton,53,100,92,86,67,81,75,91,76,26,50,77,97,59,9,Somewhat confident,No,No,Strong Democrat,Liberal,Not at all important,09dec2016 11:55:42,09dec2016 12:39:05
62704,Donald Trump,50,50,50,50,80,50,80,0,50,0,30,50,40,89,50,Somewhat confident,Yes,No,Lean Republican,Conservative,Very important,06dec2016 06:24:47,06dec2016 06:44:23
33073,Hillary Clinton,76,83,73,77,74,88,80,86,78,72,50,73,80,78,11,Somewhat confident,No,Yes,Strong Democrat,Moderate,Not too important,09dec2016 14:31:28,09dec2016 14:58:44
27360,Hillary Clinton,80,66,81,66,15,60,15,66,66,75,40,90,70,66,1,Very confident,Yes,Yes,Not very strong Democrat,Moderate,Not at all important,15dec2016 14:29:24,15dec2016 15:14:41
95608,Donald Trump,26,70,30,52,3,81,91,9,50,6,10,9,39,79,81,Not too confident,Yes,Yes,Strong Republican,Conservative,Not at all important,09dec2016 23:13:10,09dec2016 23:31:32
34287,Donald Trump,80,71,80,100,3,100,100,50,79,3,80,1,10,100,50,Very confident,No,Yes,Strong Republican,Conservative,Somewhat important,09dec2016 18:51:21,09dec2016 19:15:16
