izip_2016,presvote16post_2016,ft_black_2016,ft_white_2016,ft_hisp_2016,ft_asian_2016,ft_muslim_2016,ft_jew_2016,ft_christ_2016,ft_fem_2016,ft_immig_2016,ft_blm_2016,ft_wallst_2016,ft_gays_2016,ft_unions_2016,ft_police_2016,ft_altright_2016,accurately_counted2_2016,alcohol_2016,smoke100_2016,pid7_2016,ideo5_2016,pew_religimp_2016,starttime_2016,endtime_2016
30328,Hillary Clinton,41,50,49,54,50,50,69,26,90,31,18,47,13,50,4,Very confident,Yes,No,Independent,Moderate,Very important,08dec2016 08:53:20,08dec2016 09:11:06
94116,Hillary Clinton,85,50,90,75,90,90,25,50,75,80,0,90,95,85,0,Not at all confident,Yes,No,Not very strong Democrat,Moderate,Not at all important,05dec2016 23:38:56,05dec2016 23:57:24
98034,Hillary Clinton,80,70,81,80,81,80,50,79,80,80,0,79,100,50,0,Somewhat confident,No,Yes,Independent,Conservative,Not too important,04dec2016 07:18:32,04dec2016 07:42:28
76040,Donald Trump,92,91,91,76,8,81,100,1,60,3,28,62,6,98,60,Not too confident,Yes,No,Lean Republican,Moderate,Very important,06dec2016 11:04:19,06dec2016 11:32:57
92026,Hillary Clinton,50,50,50,50,50,50,46,50,46,25,3,50,80,59,6,Somewhat confident,Yes,No,Lean Democrat,Moderate,Not too important,05dec2016 17:05:35,05dec2016 17:34:38
97222,Hillary Clinton,95,97,100,98,81,99,98,97,100,95,21,90,90,94,6,Somewhat confident,No,No,Strong Democrat,Moderate,Very important,08dec2016 10:48:00,08dec2016 11:12:06
3861,Hillary Clinton,100,100,100,100,98,100,49,99,NA,52,1,100,96,83,1,Not at all confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,06dec2016 08:41:20,06dec2016 08:58:16
48911,Hillary Clinton,50,84,47,29,2,83,97,4,5,11,12,4,35,81,12,Very confident,No,No,Not very strong Democrat,Conservative,Very important,08dec2016 10:00:48,08dec2016 10:15:46
53153,Donald Trump,58,80,63,51,30,79,91,50,50,1,20,72,7,95,47,Very confident,Yes,No,Not very strong Republican,Moderate,Somewhat important,18dec2016 10:46:10,18dec2016 11:26:46
18466,Hillary Clinton,70,99,47,42,48,62,90,83,37,78,17,43,7,89,21,Somewhat confident,No,No,Strong Democrat,Liberal,Very important,09dec2016 16:32:04,09dec2016 16:39:34
48314,Donald Trump,50,50,50,50,25,50,50,12,50,2,50,51,11,100,51,Somewhat confident,No,No,Strong Republican,Very conservative,Somewhat important,06dec2016 21:40:50,06dec2016 22:12:38
94949,Donald Trump,100,100,100,100,80,100,100,NA,NA,NA,86,NA,NA,100,NA,Somewhat confident,Yes,No,Strong Republican,Conservative,Very important,09dec2016 16:23:27,09dec2016 16:41:59
80247,Hillary Clinton,100,99,100,100,100,100,39,60,100,56,50,100,69,67,0,Not too confident,Yes,No,Strong Democrat,Liberal,Not at all important,09dec2016 17:03:00,09dec2016 17:23:46
27312,Hillary Clinton,59,65,65,57,38,70,77,57,66,56,4,59,98,78,0,Somewhat confident,No,No,Strong Democrat,Very liberal,Very important,01dec2016 19:00:40,01dec2016 19:13:05
60543,Donald Trump,91,99,75,100,50,90,100,4,63,4,31,100,90,100,50,Somewhat confident,Yes,No,Independent,Conservative,Very important,13dec2016 08:23:47,13dec2016 08:59:32
34609,Hillary Clinton,83,94,49,82,87,96,9,47,68,6,78,100,78,99,9,Very confident,Yes,Yes,Independent,Moderate,Not at all important,09dec2016 10:42:12,09dec2016 11:06:16
6375,Hillary Clinton,97,91,100,100,97,98,91,98,NA,69,27,97,90,98,NA,Very confident,Yes,No,Strong Democrat,Liberal,Very important,07dec2016 15:28:12,07dec2016 15:56:31
75156,Hillary Clinton,99,56,100,100,100,100,21,100,100,88,4,100,100,90,0,Not too confident,No,Yes,Strong Democrat,Very liberal,Very important,05dec2016 03:51:25,05dec2016 04:13:07
78370,Donald Trump,81,81,81,80,50,80,94,50,50,30,51,51,31,97,50,Somewhat confident,No,No,Strong Republican,Conservative,Somewhat important,05dec2016 10:06:28,05dec2016 10:24:33
27520,Hillary Clinton,100,41,100,100,100,100,40,100,100,100,2,100,100,81,0,Not too confident,No,No,Strong Democrat,Very liberal,Somewhat important,10dec2016 11:52:52,10dec2016 12:07:19
99003,Hillary Clinton,81,80,80,80,80,80,40,89,80,75,10,80,75,50,1,Not at all confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,07dec2016 17:17:48,07dec2016 17:33:59
48375,Hillary Clinton,88,86,95,100,64,81,100,50,100,45,63,79,53,100,30,Very confident,No,No,Lean Republican,Moderate,Very important,04dec2016 15:39:27,04dec2016 16:09:46
49508,Donald Trump,53,50,30,50,1,50,100,2,1,0,50,4,2,90,NA,Not too confident,Yes,Yes,Independent,Conservative,Somewhat important,02dec2016 17:18:10,02dec2016 17:39:48
30533,Gary Johnson,25,58,6,50,17,67,59,9,35,0,41,8,0,11,NA,Very confident,Yes,No,Independent,Conservative,Very important,04dec2016 05:57:42,04dec2016 06:11:14
32043,Hillary Clinton,81,50,50,80,51,51,30,50,76,71,10,80,50,50,1,Somewhat confident,Yes,No,Strong Democrat,Liberal,Not at all important,09dec2016 10:49:34,09dec2016 11:07:22
84037,Hillary Clinton,75,75,75,60,75,75,75,59,75,47,46,50,27,72,41,Very confident,Yes,No,Independent,Moderate,Very important,09dec2016 13:48:09,09dec2016 14:12:47
3813,Hillary Clinton,79,50,100,100,76,100,50,100,79,99,58,98,81,73,NA,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Very important,15dec2016 13:17:34,15dec2016 13:41:55
33458,Hillary Clinton,75,44,77,75,74,78,NA,100,84,100,0,100,99,69,NA,Not too confident,Yes,Yes,Lean Democrat,Very liberal,Not at all important,21dec2016 13:52:58,21dec2016 14:09:19
29414,Donald Trump,50,95,50,2,2,100,100,1,1,1,1,6,1,100,56,Very confident,No,Yes,Strong Republican,Very conservative,Very important,06dec2016 13:03:40,06dec2016 13:29:17
92069,Donald Trump,70,60,66,70,30,67,90,58,61,95,65,66,30,95,21,Very confident,Yes,No,Not very strong Republican,Conservative,Somewhat important,06dec2016 20:09:30,06dec2016 20:47:58
38201,Hillary Clinton,65,5,60,60,25,75,65,50,75,90,0,50,75,20,0,Not at all confident,Yes,No,Strong Democrat,Liberal,Very important,07dec2016 19:03:40,07dec2016 19:39:26
98375,Donald Trump,75,75,79,75,74,79,81,10,52,0,53,78,1,95,44,Very confident,No,No,Strong Republican,Very conservative,Somewhat important,07dec2016 23:59:10,08dec2016 00:26:05
63126,Hillary Clinton,50,50,50,50,50,50,35,0,60,3,0,50,25,70,0,Somewhat confident,Yes,No,Lean Democrat,Liberal,Not at all important,09dec2016 19:13:53,09dec2016 19:36:19
37771,Donald Trump,51,51,81,100,25,80,50,3,51,3,3,51,81,100,3,Very confident,Yes,No,Independent,Moderate,Somewhat important,08dec2016 08:28:00,08dec2016 08:45:15
25304,Hillary Clinton,51,51,50,50,50,56,10,76,50,30,10,50,75,40,0,Somewhat confident,Yes,No,Independent,Conservative,Not at all important,07dec2016 20:51:27,07dec2016 21:10:50
80031,Hillary Clinton,74,72,76,73,73,75,23,47,70,49,NA,74,72,54,NA,Somewhat confident,Yes,Yes,Lean Democrat,Moderate,Somewhat important,11dec2016 08:44:37,11dec2016 09:19:03
34983,Donald Trump,45,91,47,80,5,51,93,57,31,6,39,47,50,97,24,Somewhat confident,No,No,Strong Republican,Conservative,Very important,05dec2016 04:07:20,05dec2016 04:36:19
28803,Hillary Clinton,86,67,87,88,77,NA,54,83,88,80,38,100,82,64,1,Somewhat confident,Yes,No,Strong Democrat,Liberal,Not at all important,09dec2016 13:05:46,09dec2016 13:22:58
84115,Hillary Clinton,81,75,71,81,50,51,72,88,72,80,5,66,79,60,NA,Somewhat confident,Yes,Yes,Lean Democrat,Moderate,Not too important,18dec2016 18:40:47,18dec2016 19:09:32
23471,Donald Trump,70,70,70,71,25,70,25,25,70,5,10,70,25,70,50,Somewhat confident,Yes,Yes,Not very strong Republican,Conservative,Very important,09dec2016 12:06:25,09dec2016 12:42:15
98033,Donald Trump,56,66,76,69,52,NA,73,50,66,31,53,55,41,88,41,Somewhat confident,Yes,Yes,Not very strong Republican,Moderate,Somewhat important,12dec2016 13:12:16,12dec2016 13:43:24
53717,Hillary Clinton,85,85,85,85,90,85,80,85,85,90,18,100,81,82,2,Not at all confident,Yes,Yes,Independent,Very liberal,Not at all important,15dec2016 05:17:09,15dec2016 06:07:15
98125,Hillary Clinton,91,91,100,97,97,98,75,26,97,80,3,89,51,28,0,Somewhat confident,Yes,No,Not very strong Democrat,Moderate,Very important,09dec2016 20:16:04,09dec2016 20:34:12
85373,Hillary Clinton,61,89,51,60,50,70,91,41,51,27,2,50,59,89,3,Somewhat confident,Yes,No,Not very strong Democrat,Moderate,Very important,03dec2016 16:29:57,03dec2016 16:52:49
46723,Donald Trump,61,90,61,59,9,89,100,5,52,2,8,10,8,89,51,Very confident,No,No,Not very strong Republican,Conservative,Not too important,13dec2016 17:23:01,13dec2016 17:39:04
33714,Donald Trump,100,100,89,100,59,84,100,7,39,5,48,61,47,92,50,Somewhat confident,Yes,Yes,Strong Republican,Moderate,Very important,09dec2016 20:19:34,09dec2016 21:04:35
46254,Donald Trump,90,90,90,90,60,95,90,10,91,3,60,85,10,95,20,Somewhat confident,Yes,No,Strong Republican,Conservative,Very important,09dec2016 12:31:36,09dec2016 13:03:17
30102,Other,50,50,50,50,50,50,100,30,50,31,50,50,6,80,31,Very confident,Yes,Yes,Lean Republican,Moderate,Very important,21dec2016 13:07:21,21dec2016 13:22:17
22657,Donald Trump,52,52,51,51,NA,91,93,NA,50,NA,NA,NA,NA,90,NA,Somewhat confident,Yes,Yes,Independent,Moderate,Very important,05dec2016 02:56:35,05dec2016 03:21:25
33544,Donald Trump,24,100,80,74,14,100,100,5,74,1,50,1,11,95,96,Very confident,No,No,Strong Republican,Very conservative,Very important,09dec2016 09:29:29,13dec2016 11:03:41
77077,Donald Trump,50,50,50,50,10,80,90,30,50,10,50,50,20,90,40,Somewhat confident,Yes,No,Lean Republican,Conservative,Somewhat important,12dec2016 19:39:31,26dec2016 09:34:18
11370,Donald Trump,60,65,70,75,65,75,90,45,55,5,65,85,40,95,70,Somewhat confident,No,Yes,Lean Republican,Conservative,Not too important,02dec2016 17:06:33,02dec2016 17:53:55
61610,Hillary Clinton,50,85,82,71,76,76,78,69,78,9,27,89,92,91,3,Not too confident,Yes,Yes,Strong Democrat,Liberal,Somewhat important,03dec2016 18:36:29,03dec2016 19:03:53
34293,Hillary Clinton,50,51,52,51,51,50,41,52,51,52,19,51,58,71,3,Not too confident,Yes,Yes,Lean Democrat,Moderate,Not at all important,06dec2016 06:28:21,06dec2016 06:48:03
32765,Donald Trump,97,99,76,95,0,99,100,49,20,0,96,97,0,99,31,Very confident,Yes,No,Strong Republican,Conservative,Not at all important,03dec2016 17:10:53,03dec2016 17:32:48
80919,Donald Trump,51,80,50,80,3,100,79,53,28,52,47,27,30,82,NA,Very confident,Yes,No,Strong Republican,Conservative,Very important,12dec2016 07:21:43,12dec2016 08:05:40
28739,Hillary Clinton,75,80,65,98,75,99,51,96,69,51,0,49,60,61,0,Not at all confident,Yes,Yes,Strong Democrat,Liberal,Very important,08dec2016 15:18:37,08dec2016 15:43:15
95401,Hillary Clinton,73,79,77,69,22,89,71,55,29,10,6,93,76,99,5,Somewhat confident,No,Yes,Strong Democrat,Liberal,Very important,08dec2016 11:33:53,08dec2016 11:54:52
2356,Hillary Clinton,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,6,NA,59,NA,2,Somewhat confident,No,No,Strong Democrat,Liberal,Somewhat important,08dec2016 05:47:32,08dec2016 06:04:21
30064,Hillary Clinton,80,82,75,75,52,68,8,96,46,48,0,80,88,72,1,Not at all confident,Yes,Yes,Strong Democrat,Liberal,Somewhat important,10dec2016 21:48:09,10dec2016 22:06:15
18702,Donald Trump,51,80,84,91,85,80,100,5,79,81,11,0,NA,70,NA,Somewhat confident,Yes,Yes,Not very strong Republican,Conservative,Very important,11dec2016 06:32:49,11dec2016 06:50:26
6110,Hillary Clinton,99,97,99,99,51,98,50,100,68,80,16,95,66,100,1,Not at all confident,Yes,No,Lean Democrat,Liberal,Not too important,12dec2016 13:01:13,12dec2016 13:38:31
65793,Donald Trump,51,80,65,80,49,70,80,49,51,20,55,60,25,75,50,Somewhat confident,Yes,Yes,Not very strong Republican,Conservative,Somewhat important,09dec2016 16:21:43,09dec2016 16:49:10
35768,Donald Trump,68,90,60,81,23,78,95,26,50,26,35,21,48,74,NA,Very confident,Yes,Yes,Strong Republican,Conservative,Somewhat important,03dec2016 21:18:29,03dec2016 21:58:32
45039,Other,75,75,80,70,66,70,75,30,75,25,30,50,40,70,5,Very confident,Yes,No,Independent,Moderate,Very important,11dec2016 22:08:33,11dec2016 22:44:36
44905,Hillary Clinton,85,100,76,85,79,85,91,91,69,63,9,80,100,100,9,Not too confident,No,No,Strong Democrat,Moderate,Very important,08dec2016 17:29:22,08dec2016 17:52:58
95128,Hillary Clinton,75,84,58,76,56,80,70,65,59,60,48,65,89,80,2,Not too confident,No,No,Strong Democrat,Liberal,Not at all important,14dec2016 09:50:53,14dec2016 10:11:00
39553,Donald Trump,9,60,20,33,20,40,48,15,7,43,2,4,42,34,NA,Very confident,Yes,Yes,Independent,Moderate,Somewhat important,06dec2016 12:53:47,06dec2016 13:17:09
94805,Hillary Clinton,81,60,80,80,70,81,65,78,89,84,0,90,99,69,1,Not at all confident,Yes,Yes,Independent,Liberal,Very important,08dec2016 08:51:14,08dec2016 09:10:55
80020,Donald Trump,80,100,80,80,50,100,100,25,80,0,50,25,0,100,51,Very confident,Yes,No,Strong Republican,Very conservative,Very important,10dec2016 15:50:25,10dec2016 16:24:59
34212,Donald Trump,50,60,50,60,0,70,60,70,60,NA,51,60,40,80,50,Somewhat confident,Yes,Yes,Independent,Moderate,Not too important,19dec2016 10:42:49,19dec2016 11:18:36
84098,Hillary Clinton,76,83,72,70,75,87,51,91,81,60,22,81,92,77,5,Very confident,No,Yes,Strong Democrat,Moderate,Not at all important,12dec2016 12:55:25,12dec2016 13:16:04
60446,Hillary Clinton,71,69,60,71,50,69,50,75,64,40,50,69,6,75,2,Somewhat confident,Yes,Yes,Not very strong Democrat,Moderate,Not too important,06dec2016 12:44:54,06dec2016 13:06:43
66213,Donald Trump,50,78,50,10,22,50,90,13,68,NA,13,61,19,95,NA,Very confident,No,No,Lean Republican,Conservative,Not too important,04dec2016 08:05:28,04dec2016 08:23:43
83702,Donald Trump,60,88,64,80,22,89,65,46,72,50,21,52,12,97,7,Somewhat confident,No,No,Not very strong Republican,Moderate,Not at all important,04dec2016 11:24:54,04dec2016 11:48:07
74136,Donald Trump,75,75,50,75,0,75,85,25,50,0,50,25,0,95,0,Somewhat confident,Yes,No,Strong Republican,Very conservative,Somewhat important,06dec2016 08:22:36,06dec2016 08:58:24
18708,Hillary Clinton,80,70,70,85,80,70,60,55,80,80,15,70,80,75,10,Not at all confident,Yes,No,Not very strong Republican,Moderate,Somewhat important,09dec2016 13:31:08,09dec2016 14:06:11
33126,Donald Trump,66,100,64,100,100,100,100,53,61,20,58,65,83,87,81,Very confident,No,Yes,Strong Democrat,Very liberal,Not too important,03dec2016 17:17:46,03dec2016 17:34:44
80016,Donald Trump,90,90,90,90,71,90,90,26,80,1,71,90,11,100,60,Very confident,Yes,No,Strong Republican,Conservative,Somewhat important,10dec2016 02:57:51,10dec2016 06:56:53
90025,Hillary Clinton,96,99,78,100,97,99,100,3,81,75,13,100,57,78,2,Very confident,No,No,Not very strong Democrat,Moderate,Somewhat important,16dec2016 11:14:15,16dec2016 11:39:29
58048,Hillary Clinton,90,100,90,81,94,88,12,81,92,91,11,100,100,99,15,Not at all confident,No,Yes,Strong Democrat,Very liberal,Very important,08dec2016 16:09:19,08dec2016 16:30:55
47041,Hillary Clinton,90,34,94,96,88,94,38,96,91,97,21,98,74,76,0,Very confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,05dec2016 17:00:50,05dec2016 17:32:44
92008,Donald Trump,100,100,100,100,31,100,100,5,90,3,100,100,1,100,4,Very confident,Yes,No,Not very strong Republican,Conservative,Somewhat important,09dec2016 09:15:53,09dec2016 12:43:48
80237,Hillary Clinton,100,100,100,100,100,100,16,100,100,76,0,100,100,41,0,Not at all confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,09dec2016 13:25:01,09dec2016 13:47:06
60915,Hillary Clinton,60,50,50,60,59,59,50,36,59,26,60,60,15,80,16,Somewhat confident,No,No,Independent,Moderate,Very important,08dec2016 09:03:21,08dec2016 09:45:09
95452,Hillary Clinton,84,86,82,76,76,85,87,50,87,66,62,83,75,95,0,Very confident,Yes,No,Lean Democrat,Moderate,Not too important,09dec2016 12:41:32,09dec2016 13:05:00
55416,Hillary Clinton,100,75,100,99,99,99,52,95,95,100,25,100,81,100,NA,Not at all confident,Yes,Yes,Strong Democrat,Very liberal,Not too important,05dec2016 06:31:35,05dec2016 06:54:41
98012,Hillary Clinton,69,10,86,97,79,100,31,59,88,65,17,93,67,62,3,Somewhat confident,Yes,No,Lean Democrat,Moderate,Very important,09dec2016 12:17:23,09dec2016 12:33:53
95688,Donald Trump,98,99,99,99,99,99,78,1,100,2,70,99,20,99,NA,Very confident,Yes,Yes,Strong Republican,Very conservative,Not at all important,09dec2016 16:41:54,09dec2016 16:58:10
98166,Hillary Clinton,85,91,81,81,59,100,93,71,40,0,31,100,53,90,50,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,04dec2016 07:00:44,04dec2016 07:19:32
85755,Donald Trump,100,99,100,99,29,100,100,3,48,3,100,100,30,100,100,Very confident,Yes,No,Strong Democrat,Very liberal,Very important,09dec2016 19:57:51,09dec2016 20:11:00
32955,Hillary Clinton,0,20,1,NA,0,98,0,99,1,2,54,1,50,74,1,Not too confident,No,No,Strong Democrat,Moderate,Very important,02dec2016 16:50:44,02dec2016 17:16:19
78413,Gary Johnson,94,92,90,85,56,70,95,11,75,7,9,93,4,100,19,Somewhat confident,Yes,Yes,Independent,Moderate,Very important,09dec2016 13:17:39,09dec2016 13:31:40
19073,Hillary Clinton,89,77,80,78,91,77,36,80,79,76,21,80,90,32,5,Very confident,Yes,Yes,Not very strong Democrat,Moderate,Not at all important,09dec2016 13:02:36,11dec2016 11:35:48
91381,Donald Trump,89,89,80,99,84,90,99,30,75,3,51,78,30,99,13,Very confident,No,No,Strong Republican,Very conservative,Not too important,09dec2016 12:04:05,09dec2016 12:40:54
62234,Donald Trump,75,80,50,50,20,85,90,30,30,2,30,60,80,90,50,Very confident,Yes,No,Strong Republican,Conservative,Very important,05dec2016 09:28:23,05dec2016 10:12:32
44333,Donald Trump,86,84,89,96,40,86,91,26,58,3,60,21,8,80,NA,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Very important,08dec2016 05:22:29,08dec2016 05:34:22
21286,Hillary Clinton,50,50,34,4,8,52,99,69,4,4,52,99,6,85,49,Not too confident,Yes,Yes,Not very strong Democrat,Moderate,Not too important,09dec2016 20:37:21,09dec2016 20:54:21
80260,Donald Trump,61,80,62,53,15,53,94,31,28,4,31,41,13,100,NA,Not too confident,Yes,No,Strong Republican,Conservative,Very important,04dec2016 17:22:57,04dec2016 17:50:00
18104,Hillary Clinton,90,90,70,95,80,95,70,90,75,76,46,75,76,91,2,Not too confident,Yes,No,Strong Democrat,Moderate,Very important,09dec2016 06:39:14,09dec2016 07:00:52
8530,Hillary Clinton,100,100,99,100,100,100,NA,100,100,100,NA,100,100,NA,NA,Not at all confident,Yes,No,Strong Democrat,Liberal,Not at all important,06dec2016 13:45:00,06dec2016 14:13:28
63049,Donald Trump,10,80,0,49,0,50,99,0,20,0,0,0,10,90,0,Somewhat confident,Yes,Yes,Strong Republican,Conservative,Very important,04dec2016 07:27:35,04dec2016 07:45:16
33993,Hillary Clinton,89,50,41,60,69,30,26,79,77,50,0,99,50,99,0,Not at all confident,Yes,No,Lean Democrat,Very liberal,Not too important,02dec2016 19:04:03,02dec2016 19:21:35
23188,Hillary Clinton,71,71,70,70,70,70,66,71,70,66,1,70,66,85,6,Very confident,Yes,Yes,Independent,Moderate,Not too important,08dec2016 08:43:15,08dec2016 09:06:24
98857,Donald Trump,90,76,87,78,28,91,99,2,49,0,51,45,2,99,NA,Very confident,Yes,Yes,Strong Republican,Conservative,Very important,08dec2016 09:53:24,08dec2016 10:55:08
97306,Hillary Clinton,91,90,91,92,90,84,53,84,91,86,71,91,97,86,44,Not too confident,Yes,No,Strong Democrat,Liberal,Not at all important,01dec2016 23:50:36,02dec2016 00:33:50
90731,Hillary Clinton,81,53,58,84,85,80,76,84,66,81,12,80,96,41,1,Not too confident,Yes,No,Not very strong Democrat,Liberal,Not too important,07dec2016 22:38:45,07dec2016 22:53:10
33904,Hillary Clinton,95,51,70,91,50,80,30,60,50,25,5,95,65,50,0,Not too confident,Yes,Yes,Not very strong Democrat,Liberal,Not too important,04dec2016 09:29:56,04dec2016 09:47:06
60525,Hillary Clinton,85,86,81,91,78,89,61,91,72,84,2,84,89,72,0,Not at all confident,No,No,Lean Democrat,Liberal,Not at all important,07dec2016 00:51:10,07dec2016 01:19:02
77566,Donald Trump,94,94,95,95,27,93,100,13,52,29,53,34,5,100,5,Very confident,No,No,Lean Republican,Conservative,Very important,10dec2016 08:05:28,10dec2016 08:18:30
53227,Donald Trump,38,75,40,90,1,97,94,1,31,1,86,15,1,99,52,Somewhat confident,No,No,Strong Republican,Very conservative,Very important,04dec2016 09:38:46,04dec2016 09:54:46
38103,Hillary Clinton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very confident,No,No,Strong Democrat,Liberal,Not at all important,07dec2016 14:16:24,07dec2016 14:23:29
21842,Hillary Clinton,88,100,78,99,54,100,64,51,48,50,28,100,52,99,0,Not at all confident,No,Yes,Strong Democrat,Liberal,Not too important,12dec2016 13:04:11,12dec2016 13:38:13
95118,Donald Trump,75,92,99,91,35,96,97,42,81,NA,51,90,16,100,0,Somewhat confident,Yes,Yes,Strong Republican,Conservative,Somewhat important,03dec2016 21:14:57,03dec2016 21:38:29
78640,Hillary Clinton,31,37,91,73,57,73,4,9,9,8,95,38,84,67,9,Not too confident,Yes,No,Lean Democrat,Very liberal,Very important,05dec2016 22:39:50,05dec2016 22:47:53
44452,Hillary Clinton,70,50,70,70,70,70,30,70,61,71,1,100,90,50,1,Somewhat confident,Yes,Yes,Strong Democrat,Very liberal,Somewhat important,07dec2016 02:49:52,07dec2016 03:02:19
